,DEPT,TDEP,BS,CALI,TENS,TEM2,NPHI,NDSN,FDSN,NRAT,NLIM,NPHS,NPHD,GR,DCAL,BHV,AHV,BHVT,AHVT,RHOB,DRHO,PE,DPHI,DLIM,DPHD,DPHS,CS,MINM,RT90,RT60,RT30,RT20,RT10,NHI,NLO,NBA,NDE,NPK,NLI,FHI,FLO,FBA,FDE,FPK,FLI,DT,TTI,VP,VS,RHO_MIN,VP/VS,AI,COR_RHO,clusters,LIT,IGR,VSH
242,5092.1412,5092.1412,12.25,11.7721,7180.764,-23.0529,11.3983,16628.4925,2204.8264,7.846,11.3983,15.6573,9.9244,19.7484,-0.4779,0.0054,0.0018,2.7008,0.9711,2.5408,-0.0147,4.705,0.066184,9.8949,17.6044,6.6184,4.0,0.0,980.8685,883.2601,743.1805,753.472,781.5236,141.5167,151.7654,9145.5236,5544.3034,3258.1946,2969.3045,77.7487,82.3856,2796.0268,2349.4221,1205.7958,786.4172,60.6475,4.8068,5025.763634115174,2834.681,2.8676650673745536,1.77295568597206,1978.0241003287051,2.5261,0,0,0.3109057669935184,0.1778060412374334
243,5091.9888,5091.9888,12.25,11.7753,7228.7599,-23.0529,12.318,15889.6254,2108.8403,8.2124,12.318,16.6571,10.8127,18.2184,-0.4747,0.0054,0.0018,2.7143,0.9756,2.5062,-0.0164,4.8294,0.087135,11.9165,19.4531,8.7135,4.0,0.0,873.0191,783.6435,662.2843,695.961,740.9084,149.2705,149.1178,9071.7677,5600.97,3266.5894,3084.6219,93.3333,85.4399,2741.8256,2312.3031,1219.9229,816.2669,61.4936,4.8375,4956.613371147567,2800.5183,2.8582833420770513,1.7698914349107246,1977.7405518903386,2.4898000000000002,0,0,0.2770018281535649,0.15449093776365616
244,5091.8364,5091.8364,12.25,11.771,7156.842,-23.0529,12.7767,15239.621,2014.5718,8.3921,12.7767,17.1527,11.2547,17.7901,-0.479,0.0053,0.0018,2.7224,0.9783,2.4838,-0.0164,4.8043,0.10075100000000001,13.2303,20.6545,10.0751,4.0636,0.0,810.5936,728.8784,621.4481,667.5499,721.5587,143.3581,151.7035,9099.8296,5632.8658,3370.5172,3253.8732,86.6201,94.57,2653.4042,2160.5203,1204.2798,770.1779,62.0426,4.8685,4912.7534951791185,2778.5295,2.847633602489243,1.7681127454860095,1977.9183087121019,2.4674,0,0,0.26751094122209296,0.14815816353374
245,5091.684,5091.684,12.25,11.7624,7093.2889,-23.0529,15.2427,15507.1011,1706.5142,9.3453,15.2427,19.7945,13.6218,16.6541,-0.4876,0.0053,0.0018,2.7359,0.9828,2.4775,-0.0153,4.6658,0.104516,13.5936,20.9867,10.4516,4.084,0.0,716.5498,648.9345,571.3618,626.7012,696.323,144.5325,151.1354,9218.656,5598.5517,3334.9985,3151.6862,93.9593,83.4444,2774.6438,2250.8737,1192.848,767.8965,62.5303,4.8998,4874.436873003968,2759.3196,2.923052055693138,1.7665358185389881,1967.482087993529,2.4622,0,0,0.24233782061935627,0.1317595073419235
246,5091.5316,5091.5316,12.25,11.7582,7171.4221,-23.0529,15.373,15813.566,1787.1652,9.3945,15.373,19.9329,13.7464,16.2406,-0.4918,0.0053,0.0018,2.7441,0.9855,2.4804,-0.0174,4.6906,0.102817,13.4297,20.8368,10.2817,4.0,0.0,660.1351,603.5117,545.7055,597.7676,678.1213,142.1413,143.8075,9321.2749,5621.6378,3258.7072,3037.2257,90.7615,79.769,2943.6439,2370.6247,1307.7296,794.9891,63.6632,4.9315,4787.695246233303,2715.769,2.9309794746357545,1.7629243026496912,1930.2109523598222,2.463,0,0,0.23317489335770875,0.12593109665807806
247,5091.3792,5091.3792,12.25,11.7638,7176.7636,-23.0529,15.4844,15637.7644,1707.9139,9.4377,15.4844,20.051,13.8529,16.5033,-0.4862,0.0053,0.0018,2.7533,0.9885,2.4789,-0.0184,4.685,0.103683,13.5133,20.9132,10.3683,4.0,0.0,587.4389,546.7042,511.4721,546.5787,619.019,138.7633,147.7421,9269.6838,5683.4039,3258.6732,3062.9994,82.6029,96.403,2927.4118,2429.3873,1381.3561,809.1985,65.6923,4.9642,4639.813189673675,2638.5925,2.9330679779827626,1.7584424795252793,1871.7226147378576,2.4604999999999997,0,0,0.23899617749709157,0.12962535300708092
248,5091.2268,5091.2268,12.25,11.7718,7166.0429,-23.0529,15.6024,15206.136,1749.8424,9.4843,15.6024,20.1762,13.9657,18.0118,-0.4782,0.0054,0.0018,2.7657,0.9926,2.4668,-0.0195,4.4067,0.111045,14.2236,21.5628,11.1045,4.0,0.0,474.1814,460.6047,453.9234,454.2848,455.7813,149.0703,155.543,9189.0022,5713.8553,3271.9423,3038.6124,96.714,82.5137,2928.3107,2447.7088,1295.8918,811.7125,67.6083,4.9979,4508.322203043118,2555.9587,2.922831928870015,1.7638478008567995,1827.5994012660603,2.4473000000000003,0,0,0.2724236884383137,0.15142578073337626
249,5091.0744,5091.0744,12.25,11.777,7240.9783,-23.0529,16.6549,15081.0226,1625.2264,9.8819,16.6549,21.2865,14.9694,19.5951,-0.473,0.0054,0.0018,2.7752,0.9958,2.4433,-0.0205,4.2194,0.125258,15.5951,22.8169,12.5258,4.0,0.0,332.4784,332.2338,337.2225,347.9154,361.7245,145.0984,155.6099,9183.8535,5612.253,3234.9128,2956.6435,94.6473,102.999,2961.2751,2377.5449,1269.6268,752.8331,68.1005,5.032,4475.738063597184,2535.468,2.9315460656955237,1.7652512406259424,1831.8413881214688,2.4227999999999996,0,0,0.3075087252783779,0.17542025246859275
250,5090.922,5090.922,12.25,11.7829,7262.3799,-23.0529,16.997,14631.3508,1518.6144,10.0126,16.997,21.6472,15.2956,20.074,-0.4671,0.0054,0.0018,2.7874,0.9998,2.4397,-0.0171,4.2289,0.127451,15.8066,23.0103,12.7451,3.766,0.0,212.4375,217.2914,224.4102,238.1659,262.3431,145.0582,154.0416,9258.1905,5547.2768,3181.5769,2871.4299,88.037,76.7983,2915.57,2329.1207,1230.259,742.4579,66.5348,5.0655,4581.061339329193,2601.7126,2.939291350915027,1.760786820758034,1877.7150220638573,2.4226,0,0,0.3181208797296549,0.18291074115605888
251,5090.7696,5090.7696,12.25,11.7918,7183.906,-23.0529,15.9651,14360.0963,1613.0991,9.6263,15.9651,20.5593,14.3117,20.5951,-0.4582,0.0054,0.0018,2.7972,1.0031,2.5051,-0.0148,4.2386,0.087796,11.9803,19.5114,8.7796,4.0304,0.0,172.4329,177.5895,184.2997,193.5994,210.8247,146.8828,146.3442,9414.6777,5680.3724,3194.2717,2919.6699,87.4036,89.768,3285.1496,2651.9257,1388.6204,859.3,63.4345,5.0975,4804.956293499594,2724.4468,2.98102336053235,1.7636447639414983,1918.0696553030193,2.4903,0,0,0.3296681624286743,0.19118745164889017
252,5090.6172,5090.6172,12.25,11.802,7189.3898,-23.0529,14.3016,15859.6168,1841.6991,8.9932,14.3016,18.791,12.7202,22.0308,-0.448,0.0054,0.0018,2.8091,1.0071,2.6138,-0.0136,4.2157,0.021919,5.6237,13.6987,2.1919,4.0172,0.0,127.6404,131.5977,136.339,141.5863,152.9509,146.1622,152.964,9405.3106,5729.236,3332.1866,3053.5007,91.9125,82.1118,3474.8471,2750.1598,1517.4979,902.8913,60.5267,5.1281,5035.794120611235,2839.6223,3.0499985997404853,1.7734027849337648,1926.6179970201372,2.6002,0,0,0.36148246634535486,0.214688329823575
253,5090.4648,5090.4648,12.25,11.8083,7248.1522,-23.0529,11.7873,16915.1015,2176.6114,8.0046,11.7873,16.0738,10.2977,22.3438,-0.4417,0.0054,0.0018,2.8192,1.0105,2.6768,-0.0092,4.2564,-0.016253,1.9405,10.3306,-1.6253,4.0,0.0,89.3363,91.5523,94.142,97.07,104.1547,147.8835,157.5656,9335.3898,5652.4703,3321.7803,2982.1605,84.6469,86.8964,3275.2857,2785.3854,1439.3236,869.5523,58.4074,5.1575,5218.516831771316,2909.3784,3.0344836967919586,1.7936878886366197,1949.5355767226972,2.6676,0,0,0.3684183701733976,0.21995087912974362
254,5090.3124,5090.3124,12.25,11.8116,7312.7714,-23.0529,9.3709,16363.9425,2477.7458,7.033,9.3709,13.4318,7.9579,22.213,-0.4384,0.0054,0.0018,2.8309,1.0144,2.698,-0.0092,4.3114,-0.029076,0.7032,9.1992,-2.9076,4.0,0.0,58.7327,59.728,60.889,62.497,66.8538,147.2953,146.7454,9430.2709,5699.2796,3367.0429,3109.9184,89.4065,76.2008,3318.1449,2729.7755,1513.8712,895.1015,56.8748,5.1861,5359.139724447383,2933.0764,2.9769687661027198,1.8271394823485,1986.3379260368358,2.6888,0,0,0.3655199157941389,0.21774554907135737
255,5090.16,5090.16,12.25,11.8102,7248.5276,-23.0529,8.347,16628.717,2555.9982,6.6084,8.347,12.2946,6.9597,22.3894,-0.4398,0.0054,0.0018,2.8413,1.0179,2.6917,-0.0121,4.2445,-0.025280999999999998,1.0693,9.534,-2.5281,4.0,0.0,49.7291,50.457,51.3132,52.7709,56.7244,142.2987,148.3773,9361.849,5917.1988,3580.7599,3485.005,95.1667,100.9814,3283.6861,2858.6121,1609.7783,1042.6671,56.0544,5.2142,5437.574927213564,2946.295,2.9368378558257775,1.8455636897860623,2020.1266586965723,2.6795999999999998,0,0,0.3694288405074511,0.2207217952773707
256,5090.0076,5090.0076,12.25,11.8017,7173.5473,-23.0529,7.3136,17192.1648,2864.4592,6.1746,7.3136,11.1401,5.9497,22.1465,-0.4483,0.0054,0.0018,2.8527,1.0217,2.7014,-0.0114,4.0272,-0.031139,0.5041,9.0171,-3.1139,4.0924,0.0,48.6661,49.3821,50.2249,51.9624,56.4296,138.4086,148.2219,9435.4127,6017.1158,3624.3733,3474.3896,80.3023,85.755,3575.1672,3169.7985,1636.9395,1075.7385,55.7128,5.2421,5470.915121839146,2951.9136,2.914559201781491,1.8533452908718957,2025.214748589304,2.69,0,0,0.3640463132236441,0.21662773091026366
257,5089.8552,5089.8552,12.25,11.8017,7232.7258,-23.0529,6.7261,17677.4132,3101.5398,5.9244,6.7261,10.4792,5.3738,20.5305,-0.4483,0.0054,0.0018,2.8609,1.0245,2.7101,-0.0101,3.8952,-0.036454,-0.0087,8.5482,-3.6454,4.0552,0.0,55.3731,56.3209,57.4208,59.9096,65.8807,135.8001,148.1905,9518.4006,5957.6769,3515.4837,3299.2731,80.7253,80.3124,3699.9005,3176.642,1659.1291,1087.9355,55.8637,5.27,5456.136990568115,2949.4226,2.905528770642163,1.8499000369897445,2013.2603928150675,2.7,3,3,0.3282366627887652,0.1901541912193967
258,5089.7028,5089.7028,12.25,11.7966,7303.4837,-23.0529,6.778,17664.0524,3242.3336,5.9462,6.778,10.5378,5.4247,18.0383,-0.4534,0.0054,0.0018,2.8743,1.029,2.6916,-0.0046,4.0496,-0.025217999999999997,1.0755,9.5396,-2.5218,4.0,0.0,79.8296,81.8218,84.0519,89.611,101.6718,141.4045,148.9369,9490.673,5851.7221,3377.8682,3097.7305,96.6792,85.3019,3451.3603,3002.6467,1600.7848,958.4616,56.2358,5.2981,5420.034924372019,2943.339,2.887301280813542,1.8414578542824898,2013.6851405751297,2.6870000000000003,0,0,0.27301091352279655,0.15181785305424755
259,5089.5504,5089.5504,12.25,11.8022,7251.8984,-23.0529,7.1394,17391.161,3011.5605,6.0992,7.1394,10.9443,5.7789,17.4415,-0.4478,0.0054,0.0018,2.8827,1.0318,2.6741,0.0005,4.2051,-0.014632000000000001,2.0969,10.4737,-1.4632,4.0992,0.0,105.3985,108.807,112.5273,122.2089,142.7784,143.7538,160.5412,9585.1623,5852.2496,3346.694,3083.9325,98.7934,92.774,3340.8437,2816.3774,1484.6376,918.4436,56.3974,5.3263,5404.504462971698,2940.7224,2.8796927868223983,1.8378152391116223,2021.0554814598172,2.6746000000000003,0,0,0.2597861614314997,0.14306497416147826
260,5089.398,5089.398,12.25,11.7958,7168.835,-23.0529,8.0911,17237.9446,2640.3556,6.4985,8.0911,12.0103,6.7102,17.6344,-0.4542,0.0054,0.0018,2.8962,1.0363,2.6575,-0.0025,4.2784,-0.004541,3.0706,11.364,-0.4541,4.098,0.0,153.041,159.4005,166.1188,184.3817,224.3777,143.0448,151.75,9478.4808,5829.8407,3318.3715,3017.1503,96.4668,106.2858,3456.5683,2934.6256,1588.1207,933.8139,56.3159,5.3545,5412.325826276416,2942.0405,2.8914501207173626,1.8396503297536104,2036.6230766797423,2.6550000000000002,0,0,0.2640607168577918,0.14587658111211257
261,5089.2456,5089.2456,12.25,11.7876,7211.8109,-23.0529,8.2304,17027.2567,2860.5033,6.5563,8.2304,12.1658,6.8463,18.2882,-0.4624,0.0054,0.0018,2.9044,1.039,2.6484,-0.0097,4.3401,0.000961,3.6015,11.8495,0.0961,4.0,0.0,172.9582,179.9605,187.2033,207.3754,252.8741,145.2368,147.7203,9484.637,5869.4965,3296.6221,2960.0325,91.4542,85.2876,3594.8006,3069.7006,1656.2053,997.442,56.2639,5.3827,5417.327984729107,2942.8838,2.8859230071832065,1.8408229386641457,2045.5097359647737,2.6387,0,0,0.2785485568666556,0.15553090811357187
262,5089.0932,5089.0932,12.25,11.7923,7336.3133,-23.0529,7.8861,17448.01,2933.0306,6.4124,7.8861,11.7814,6.5099,18.7424,-0.4577,0.0054,0.0018,2.918,1.0435,2.6394,-0.0125,4.5749,0.00642,4.1283,12.3312,0.642,3.9,0.0,204.377,211.2324,218.0784,236.8499,280.612,145.7248,147.4808,9475.7063,5784.8955,3255.8444,2896.1569,80.2395,90.1791,3589.6834,3010.9737,1570.1911,936.4489,56.4333,5.4109,5401.066391651737,2940.1436,2.8653655962889424,1.8370077144841324,2046.3235552215415,2.6269,0,0,0.2886133732203202,0.1623529051718541
263,5088.9408,5088.9408,12.25,11.7913,7319.9045,-23.0529,8.4012,17370.6409,2753.1409,6.6276,8.4012,12.3556,7.0128,18.7494,-0.4587,0.0054,0.0018,2.9261,1.0463,2.6257,-0.0083,4.6749,0.014705,4.9277,13.0622,1.4705,4.0184,0.0,233.2257,239.8012,246.2477,258.8777,276.0716,144.1933,149.1631,9381.6599,5684.1724,3244.3864,2917.3067,90.3173,88.4429,3473.1448,2879.7314,1504.4507,922.771,56.7236,5.4393,5373.424817888851,2935.4854,2.8665222688506837,1.8305064322765858,2046.473252042827,2.6174,0,0,0.2887684892803723,0.16245879041107225
264,5088.7884,5088.7884,12.25,11.7941,7242.6343,-23.0529,10.1746,16808.633,2405.1712,7.3574,10.1746,14.3181,8.739,17.3654,-0.4559,0.0054,0.0018,2.9397,1.0508,2.5756,-0.0063,4.598,0.04507,7.8577,15.7415,4.507,4.0116,0.0,289.9163,295.8112,301.4173,305.2691,307.9986,144.5781,148.5301,9313.8585,5708.2347,3220.0849,2916.2116,83.2537,85.3512,3336.559,2786.6265,1420.3096,910.8542,56.9852,5.4678,5348.757221173217,2931.3296,2.8673404181890647,1.824686394769523,2076.703378309216,2.5693,0,0,0.2580998282643621,0.14196035621558079
265,5088.636,5088.636,12.25,11.7905,7248.6753,-23.0529,10.9059,16524.7985,2210.7716,7.6526,10.9059,15.1196,9.4479,16.5325,-0.4595,0.0054,0.0018,2.9479,1.0535,2.5542,-0.0104,4.5203,0.058082,9.1131,16.8895,5.8082,4.036,0.0,335.062,337.0029,339.3631,341.0023,342.1564,137.8677,148.2031,9364.8227,5709.4778,3224.3687,2867.8458,81.5111,84.074,3388.3253,2801.6401,1442.5999,889.9445,57.4981,5.4965,5301.044730173692,2923.2896,2.866856503404827,1.8133833950034086,2075.42272734073,2.5437999999999996,0,0,0.2396432330618802,0.1300378262749019
266,5088.4836,5088.4836,12.25,11.7881,7323.5635,-23.0529,11.817,16210.8419,2179.1309,8.0167,11.817,16.1133,10.3292,18.4,-0.4619,0.0054,0.0018,2.9614,1.0581,2.5528,-0.0152,4.421,0.058899,9.192,16.9617,5.8899,4.0,0.0,371.4841,365.16,360.3987,357.4252,355.427,138.6871,146.2123,9314.1844,5615.7847,3083.1946,2680.2961,89.4623,85.5344,3506.2314,2829.2037,1398.6814,833.5223,58.4167,5.5257,5217.686038410249,2909.2415,2.8948890375695995,1.79348676243517,2043.9070974656256,2.5376,0,0,0.28102598194005873,0.15720130187639705
267,5088.3312,5088.3312,12.25,11.7864,7295.3176,-23.0529,10.8673,16939.4624,2183.8389,7.6359,10.8673,15.0772,9.4104,19.6141,-0.4636,0.0054,0.0018,2.9696,1.0608,2.5595,-0.0154,4.1416,0.054818,8.7983,16.6016,5.4818,4.0,0.0,390.283,379.1615,370.0396,365.0591,361.8673,141.2974,145.2626,8848.7802,4870.1314,2385.1018,2099.8454,78.612,79.7341,3244.0148,2284.8628,971.8227,616.5047,59.4575,5.5553,5126.350754740781,2882.798,2.871561166664984,1.7782552175199926,2002.871949498254,2.5441,0,0,0.3079297545842336,0.17571533749447601
268,5088.1788,5088.1788,12.25,11.7845,7233.9573,-23.0529,10.5853,16843.2388,2391.3436,7.5207,10.5853,14.7662,9.1363,19.7954,-0.4655,0.0054,0.0018,2.9789,1.0639,2.5567,-0.0158,3.755,0.056562,8.9666,16.7555,5.6562,4.0212,0.0,404.6652,388.9049,375.078,376.4223,379.7504,142.1736,148.1736,8553.0335,4317.1375,1945.5978,1726.3968,97.1734,84.9203,3035.2052,2057.9195,880.6712,563.9497,60.2439,5.5854,5059.433403215928,2851.2751,2.859373235049718,1.7744458683526962,1978.89208871433,2.5409,0,0,0.3119472605395823,0.17853974958731328
269,5088.0264,5088.0264,12.25,11.7928,7210.4736,-23.0529,13.2722,15841.445,1987.9662,8.5908,13.2722,17.686,11.7313,19.882,-0.4572,0.0054,0.0018,2.9913,1.068,2.5268,-0.0168,3.6076,0.074669,10.7137,18.3531,7.4669,4.0264,0.0,463.0222,438.8561,416.2689,436.8657,473.1476,139.1422,147.7132,8831.0905,4703.664,2200.0183,1938.2179,85.5763,96.7585,3111.899,2309.6467,1019.3122,645.333,60.6333,5.6158,5026.940641528665,2835.2617,2.9134833352166205,1.7730076233473517,1989.449359477863,2.5100000000000002,0,0,0.313866267796798,0.17989442355598387
270,5087.874,5087.874,12.25,11.7972,7214.3613,-23.0529,14.1934,15236.3869,1952.7562,8.9504,14.1934,18.6758,12.6166,20.0687,-0.4528,0.0054,0.0018,3.0009,1.0712,2.5095,-0.0148,3.8897,0.08514,11.7241,19.2771,8.514,3.974,0.0,553.8825,518.7083,484.9492,520.5765,608.4849,138.0752,147.0566,9197.1859,5167.2581,2597.907,2277.9371,84.7448,82.2193,3342.6506,2634.5341,1277.6512,843.8313,60.6031,5.6461,5029.44568842188,2836.4968,2.924600205578592,1.7731187435205418,2004.1624580282446,2.4947,0,0,0.3180034347127583,0.18282723923031743
271,5087.7216,5087.7216,12.25,11.7887,7214.8381,-23.0529,13.7379,16136.323,1882.8265,8.7741,13.7379,18.1878,12.1794,20.3355,-0.4613,0.0054,0.0018,3.0131,1.0753,2.5266,-0.0112,4.2897,0.074809,10.7272,18.3655,7.4809,3.8216,0.0,666.9352,618.0492,569.3008,616.7722,715.8477,144.7722,149.6896,9442.9732,5578.8805,3029.5093,2699.8467,81.4052,84.4189,3632.3682,3009.1403,1546.0885,943.6195,60.4248,5.6764,5044.286451920404,2843.8108,2.928980398112265,1.7737770979196938,1996.4721174386145,2.5154,0,0,0.3239155725444574,0.18704762391606436
272,5087.5692,5087.5692,12.25,11.7989,7125.8556,-23.0529,13.377,16093.5081,1931.0937,8.6337,13.377,17.8002,11.8326,19.5952,-0.4511,0.0054,0.0018,3.0229,1.0786,2.5355,-0.0108,4.4492,0.06941499999999999,10.2067,17.8896,6.9415,4.0308,0.0,747.1707,689.4911,629.6948,675.4411,756.3729,140.3429,147.7007,9416.2107,5736.1949,3254.0241,2909.7243,81.5378,80.1155,3384.5623,2855.7024,1438.1992,891.4315,60.3548,5.7066,5050.13685738334,2846.6938,2.9270517068215134,1.774035821077576,1991.7715864260856,2.5246999999999997,0,0,0.30751094122209294,0.17542180509686198
273,5087.4168,5087.4168,12.25,11.7953,7136.677,-23.0529,13.517,15917.1351,1898.5066,8.6891,13.517,17.9506,11.9671,17.2933,-0.4547,0.0054,0.0018,3.0348,1.0826,2.5182,-0.0122,4.5507,0.079877,11.2162,18.8127,7.9877,3.9336,0.0,830.1448,763.6519,692.5875,729.1788,790.155,141.0212,139.9782,9345.7882,5681.9924,3294.4855,2956.046,95.4073,83.7037,3136.1659,2652.3735,1366.6548,828.0475,60.2179,5.7367,5061.617891025758,2852.3533,2.9117861313784217,1.7745410225401965,2010.0142526510035,2.5060000000000002,0,0,0.2565021328458257,0.1409161792672629
274,5087.2644,5087.2644,12.25,11.8045,7156.5549,-23.0529,13.8642,15549.644,1932.2758,8.8253,13.8642,18.3232,12.3006,16.3148,-0.4455,0.0054,0.0018,3.0449,1.0859,2.5037,-0.015,4.6604,0.088668,12.0644,19.5883,8.8668,3.9356,0.0,890.011,817.9952,740.4011,765.3718,813.1919,144.4951,150.3186,9338.583,5664.5726,3285.7531,2998.9477,80.0952,79.7534,3085.3245,2574.0482,1385.1509,888.9715,59.906,5.7667,5087.971154809201,2865.3425,2.906689204720917,1.775693866540185,2032.1808342889328,2.4886999999999997,0,0,0.23481912359426077,0.1269715254402161
275,5087.112,5087.112,12.25,11.8101,7157.6738,-23.0529,13.3849,15461.6011,1880.7113,8.6392,13.3849,17.8085,11.8401,16.6297,-0.4399,0.0054,0.0018,3.0566,1.0899,2.4994,-0.0208,4.7474,0.09129,12.3175,19.8197,9.129,4.088,0.0,952.5021,874.7715,791.884,803.494,837.6193,139.7935,150.8817,9331.3086,5705.5765,3298.3205,2984.2001,84.0822,73.3326,3179.6798,2720.9023,1448.6285,827.4572,59.7973,5.7967,5097.2201086002215,2869.9011,2.885640032742559,1.7760960709296767,2039.377494038658,2.4786,0,0,0.24179713035288905,0.13141352247750554
276,5086.9596,5086.9596,12.25,11.7976,7138.1048,-23.0529,12.7974,16087.2946,2056.6752,8.4076,12.7974,17.1753,11.2747,17.0977,-0.4524,0.0054,0.0018,3.067,1.0933,2.5111,-0.027,4.7083,0.08415900000000001,11.6293,19.1905,8.4159,4.0404,0.0,997.6118,916.7364,831.0839,833.1104,857.0051,139.5994,146.7168,9289.5764,5669.4506,3326.6064,2963.7505,79.3143,85.4027,3186.7676,2666.288,1390.249,853.4936,60.2697,5.8268,5057.267582217931,2850.2095,2.8796159747530465,1.7743494401851156,2013.9650281621325,2.4840999999999998,0,0,0.2521677469392278,0.13809505304828443
277,5086.8072,5086.8072,12.25,11.7965,7115.2025,-23.0529,12.3934,16153.1572,1985.9385,8.2478,12.3934,16.7388,10.8855,16.1071,-0.4535,0.0054,0.0018,3.0784,1.0971,2.5242,-0.0314,4.6847,0.07624,10.8652,18.4917,7.624,4.0072,0.0,1038.3948,955.7723,868.7468,862.4338,876.7695,149.8989,153.9371,9334.9119,5706.7802,3301.9898,2940.5358,81.6438,80.7133,3252.0131,2625.988,1336.152,844.0288,60.991,5.8572,4997.4586414389005,2820.7307,2.88128976583956,1.771689377720715,1979.8188104900169,2.4928,0,0,0.23021660849814413,0.12406512761872683
278,5086.6548,5086.6548,12.25,11.8003,7080.9065,-23.0529,12.809,15841.9829,2085.1403,8.4122,12.809,17.188,11.2859,15.1085,-0.4497,0.0054,0.0018,3.0866,1.0999,2.5158,-0.0346,4.8189,0.08132,11.3555,18.94,8.132,4.0,0.0,1059.7433,977.4478,890.9174,880.5249,889.5778,145.0523,155.0473,9392.2609,5723.3352,3239.6406,2878.2936,85.922,70.3047,3163.9441,2659.1567,1395.1442,849.9896,61.5802,5.888,4949.642904699887,2797.0232,2.885389547086282,1.7696109622727514,1967.4230482152345,2.4812,0,0,0.20808819455985816,0.11034748118010729
279,5086.5024,5086.5024,12.25,11.8082,7123.0701,-23.0529,13.3889,15628.8188,2066.3867,8.6417,13.3889,17.8129,11.844,15.2576,-0.4418,0.0054,0.0018,3.1,1.1044,2.4892,-0.0534,5.5783,0.09745,12.9118,20.3632,9.745,4.3904,0.0,1081.9689,1002.2692,918.827,904.6849,907.6695,136.9061,148.2668,9439.4395,5726.4808,3271.1904,2982.8121,81.0141,93.7054,3130.7825,2582.0931,1320.1226,854.0861,62.1337,5.9191,4905.550450077816,2774.9182,2.873996520076526,1.7678180305601574,1970.733749830394,2.4358,0,0,0.21139216663896737,0.11236902107305682
280,5086.35,5086.35,12.25,11.8207,7210.571,-23.0529,12.8109,15572.7773,1945.5548,8.4169,12.8109,17.1899,11.2877,16.0072,-0.4293,0.0054,0.0018,3.1084,1.1072,2.4945,-0.0701,6.4034,0.094265,12.6045,20.0822,9.4265,3.9,0.0,1087.3229,1010.315,930.0173,915.3839,916.2866,135.9116,144.2373,9256.5165,5700.3919,3389.0806,3179.6759,87.4536,76.3055,2959.0943,2481.0574,1389.9366,866.834,62.6734,5.9504,4863.307240392256,2753.7395,2.8610227654603615,1.7660738195980024,1949.612042650734,2.4244,0,0,0.22800288072682956,0.12267379300008627
281,5086.1976,5086.1976,12.25,11.8246,7182.5778,-23.0529,12.2955,15946.7453,2091.121,8.215,12.2955,16.6326,10.791,17.7251,-0.4254,0.0054,0.0018,3.122,1.1118,2.5313,-0.071,7.3157,0.071954,10.4517,18.1136,7.1954,3.9024,0.0,1081.9877,1010.6342,937.2114,924.7122,924.9277,140.6889,146.0774,9034.8188,5568.0572,3389.6104,3214.4371,96.3245,101.0038,2688.2973,2181.1188,1189.9024,811.1209,62.9626,5.9819,4840.969083233538,2742.5388,2.886168896692872,1.7651414998492068,1912.4438364609246,2.4602999999999997,0,0,0.26607057780732374,0.14720434536049853
282,5086.0452,5086.0452,12.25,11.8215,7111.8362,-23.0529,12.924,15749.5987,1893.1472,8.4617,12.924,17.3121,11.3967,18.4885,-0.4285,0.0054,0.0018,3.1302,1.1146,2.5381,-0.0518,7.1232,0.067832,10.0539,17.7499,6.7832,4.0548,0.0,1069.6176,1002.3139,934.0641,924.6826,926.1565,138.0884,144.8364,9010.8731,5551.0813,3395.5537,3197.7382,87.4814,79.7982,2639.8679,2157.1877,1220.9554,798.0636,62.7484,6.0133,4857.49437435855,2750.824,2.91481005098994,1.7658324993507912,1913.8309658242583,2.4863,0,0,0.28298709212785994,0.1585276464941815
283,5085.8928,5085.8928,12.25,11.8082,7096.6353,-23.0529,12.756,15835.7793,1919.9533,8.3934,12.756,17.1308,11.2349,19.5818,-0.4418,0.0054,0.0018,3.1438,1.1191,2.5086,-0.0261,6.1137,0.08567999999999999,11.7761,19.3247,8.568,4.1,0.0,1035.3063,975.505,917.6319,916.1435,922.1167,137.2901,151.9995,9130.6225,5537.1469,3265.6918,3040.4001,80.9981,97.1629,2642.0715,2094.0018,1116.354,670.7168,62.0202,6.0445,4914.527847378757,2779.4182,2.875383980560268,1.768185811183699,1959.0719315071183,2.4825,0,0,0.307214004764279,0.17521379540485446
